CASEID,MARITAL,AGEWED,DIVORCE,WIDOWED
11151,1,22,2,0
11152,1,22,2,0
11153,5, 0,0,0
11154,5, 0,0,0
11155,1,18,2,0
11156,1,19,2,0
11157,1,21,2,0
11158,1,19,2,0
11159,1,24,2,0
11160,5, 0,0,0
11161,1,20,2,0
11162,1,21,2,0
11163,3,33,0,0
11164,1,20,9,0
11165,3,18,0,0
11166,1,24,2,0
11167,1,18,2,0
11168,1,18,2,0
11169,1,18,2,0
11170,1,18,2,0
11171,1,20,2,0
11172,1,23,2,0
11173,1,27,2,0
11174,1,22,2,0
11175,5, 0,0,0
11176,1,23,2,0
11177,2,18,2,0
11178,1,23,1,0
11179,5, 0,0,0
11180,1,34,2,0
11181,5, 0,0,0
11182,1,24,2,0
11183,1,21,1,0
11184,1,19,2,0
11185,4,16,0,0
11186,1,19,2,0
11187,1,22,2,0
11188,1,24,2,0
11189,1,18,1,0
11190,5, 0,0,0
11191,1,21,2,0
11192,2,16,1,0
11193,1,20,2,0
11194,1,24,2,0
11195,5, 0,0,0
11196,1,17,2,0
11197,1,22,2,0
11198,2,28,2,0
11199,1,20,2,0
11200,1,22,2,0
11201,1,19,2,0
11202,1,29,2,0
11203,2,20,2,0
11204,1,19,2,0
11205,1,23,2,0
11206,1,22,2,0
11207,1,23,2,0
11208,1,22,2,0
11209,5, 0,0,0
11210,2,20,2,0
11211,1,21,2,0
11212,5, 0,0,0
11213,1,24,2,0
11214,5, 0,0,0
11215,3,24,0,0
11216,2,18,2,0
11217,1,21,2,0
11218,2,15,1,0
11219,1,25,2,0
11220,5, 0,0,0
11221,1,19,2,0
11222,2,17,2,0
11223,1,19,1,0
11224,1,21,2,0
11225,1,17,2,0
11226,5, 0,0,0
11227,1,20,2,0
11228,2,24,2,0
11229,5, 0,0,0
11230,1,15,2,0
11231,1,18,2,0
11232,1,21,2,0
11233,5, 0,0,0
11234,5, 0,0,0
11235,1,26,2,0
11236,1,21,2,0
11237,2,24,2,0
11238,1,19,2,0
11239,1,17,1,0
11240,1,22,2,0
11241,1,18,2,0
11242,1,30,2,0
11243,1,25,2,0
11244,2,21,2,0
11245,1,20,1,0
11246,1,20,2,0
11247,1,16,2,0
11248,1,18,2,0
11249,1,17,2,0
11250,1,26,2,0
11251,1,21,2,0
11252,1,16,2,0
11253,3,21,0,0
11254,1,21,2,0
11255,1,16,2,0
11256,2,16,2,0
11257,1,19,2,0
11258,5, 0,0,0
11259,1,20,2,0
11260,1,26,2,0
11261,1,19,2,0
11262,1,15,2,0
11263,1,21,2,0
11264,1,25,2,0
11265,1,20,2,0
11266,1,22,2,0
11267,1,18,2,0
11268,2,21,2,0
11269,1,19,1,0
11270,1,18,1,0
11271,1,21,2,0
11272,5, 0,0,0
11273,1,20,2,0
11274,3,17,0,0
11275,1,24,2,0
11276,1,20,2,0
11277,1,22,2,0
11278,2,19,2,0
11279,1,16,2,0
11280,3,21,0,0
11281,1,18,1,0
11282,3,20,0,0
11283,5, 0,0,0
11284,3,20,0,0
11285,2,23,2,0
11286,1,32,2,0
11287,2,18,2,0
11288,1,23,2,0
11289,3,16,0,0
11290,2,14,1,0
11291,1,17,2,0
11292,2,20,2,0
11293,1,23,2,0
11294,2,18,2,0
11295,1,19,1,0
11296,1,25,2,0
11297,2,15,2,0
11298,5, 0,0,0
11299,5, 0,0,0
11300,5, 0,0,0
11301,1,21,2,0
11302,1,20,1,0
11303,1,20,1,0
11304,2,18,2,0
11305,1,21,2,0
11306,2,24,2,0
11307,3,17,0,0
11308,1,17,1,0
11309,2,19,1,0
11310,1,20,2,0
11311,1,20,2,0
11312,1,20,2,0
11313,1,18,2,0
11314,1,19,1,0
11315,2,18,2,0
11316,1,20,2,0
11317,1,18,2,0
11318,2,25,2,0
11319,1,19,2,0
11320,3,24,0,0
11321,2,31,2,0
11322,3,19,0,0
11323,5, 0,0,0
11324,2,21,1,0
11325,1,20,2,0
11326,4,18,0,0
11327,3,18,0,0
11328,1,17,2,0
11329,2,33,2,0
11330,1,17,1,0
11331,2,20,2,0
11332,1,21,2,0
11333,2,25,2,0
11334,1,22,2,0
11335,1,25,2,0
11336,2,20,2,0
11337,3,99,0,0
11338,3,99,0,0
11339,1,17,2,0
11340,1,23,2,0
11341,1,21,2,0
11342,1,23,1,0
11343,3,20,0,0
11344,1,23,2,0
11345,1,26,2,0
11346,5, 0,0,0
11347,1,14,2,0
11348,3,20,0,0
11349,1,17,2,0
11350,2,16,2,0
11351,1,32,2,0
11352,1,20,1,0
11353,2,18,1,0
11354,1,21,2,0
11355,2,26,9,0
11356,2,18,2,0
11357,1,19,1,0
11358,1,22,2,0
11359,1,19,2,0
11360,1,17,1,0
11361,5, 0,0,0
11362,5, 0,0,0
11363,5, 0,0,0
11364,1,22,2,0
11365,5, 0,0,0
11366,1,26,1,0
11367,3,17,0,0
11368,1,22,1,0
11369,1,18,2,0
11370,3,21,0,0
11371,1,19,2,0
11372,3,20,0,0
11373,5, 0,0,0
11374,3,19,0,0
11375,1,17,2,0
11376,5, 0,0,0
11377,1,21,2,0
11378,3,18,0,0
11379,2,17,2,0
11380,1,18,2,0
11381,5, 0,0,0
11382,1,24,2,0
11383,1,39,2,0
11384,1,21,2,0
11385,1,15,2,0
11386,1,19,2,0
11387,1,33,2,0
11388,1,22,2,0
11389,1,23,2,0
11390,5, 0,0,0
11391,1,25,2,0
11392,1,26,2,0
11393,1,24,2,0
11394,1,29,2,0
11395,1,24,2,0
11396,1,20,2,0
11397,1,23,2,0
11398,1,26,2,0
11399,1,18,1,0
11400,1,20,1,0
11401,2,18,2,0
11402,2,18,1,0
11403,1,17,2,0
11404,1,19,2,0
11405,1,20,2,0
11406,1,23,2,0
11407,1,16,1,0
11408,1,31,2,0
11409,1,16,2,0
11410,5, 0,0,0
11411,2,19,2,0
11412,5, 0,0,0
11413,1,24,2,0
11414,3,24,0,0
11415,1,25,2,0
11416,2,24,2,0
11417,5, 0,0,0
11418,1,19,1,0
11419,5, 0,0,0
11420,1,21,2,0
11421,3,20,0,0
11422,5, 0,0,0
11423,1,18,1,0
11424,1,23,2,0
11425,1,24,2,0
11426,5, 0,0,0
11427,1,34,2,0
11428,5, 0,0,0
11429,1,25,2,0
11430,1,21,2,0
11431,1,24,1,0
11432,1,28,2,0
11433,1,22,2,0
11434,1,22,2,0
11435,1,24,2,0
11436,3,26,0,0
11437,4,26,0,0
11438,5, 0,0,0
11439,5, 0,0,0
11440,5, 0,0,0
11441,5, 0,0,0
11442,1,24,2,0
11443,2,24,2,0
11444,1,24,2,0
11445,4,19,0,0
11446,5, 0,0,0
11447,4,16,0,0
11448,1,19,1,0
11449,1,19,2,0
11450,5, 0,0,0
11451,4,19,0,0
11452,3,21,0,0
11453,5, 0,0,0
11454,1,39,2,0
11455,1,20,1,0
11456,1,23,2,0
11457,1,19,1,0
11458,4,16,0,0
11459,5, 0,0,0
11460,5, 0,0,0
11461,1,26,2,0
11462,1,35,2,0
11463,4,36,0,0
11464,2,21,2,0
11465,1,19,2,0
11466,2,25,2,0
11467,2,19,2,0
11468,2,19,2,0
11469,1,27,2,0
11470,1,26,2,0
11471,1,24,2,0
11472,1,23,2,0
11473,5, 0,0,0
11474,1,23,2,0
11475,2,17,2,0
11476,1,17,2,0
11477,1,21,2,0
11478,4,15,0,0
11479,1,21,2,0
11480,2,18,2,0
11481,5, 0,0,0
11482,1,21,1,0
11483,5, 0,0,0
11484,1,17,2,0
11485,4,19,0,0
11486,1,22,2,0
11487,2,20,2,0
11488,1,21,2,0
11489,5, 0,0,0
11490,1,19,2,0
11491,1,32,2,0
11492,1,27,2,0
11493,2,25,2,0
11494,1,24,2,0
11495,1,23,1,0
11496,1,19,2,0
11497,1,17,2,0
11498,5, 0,0,0
11499,1,25,2,0
11500,2,19,2,0
11501,1,25,2,0
11502,1,24,2,0
11503,5, 0,0,0
11504,1,26,2,0
11505,1,23,2,0
11506,1,19,2,0
11507,1,24,2,0
11508,1,22,2,0
11509,1,19,2,0
11510,1,30,2,0
11511,1,27,2,0
11512,1,22,2,0
11513,1,22,2,0
11514,1,19,2,0
11515,1,21,2,0
11516,1,22,2,0
11517,2,20,2,0
11518,1,21,2,0
11519,1,24,2,0
11520,1,28,2,0
11521,5, 0,0,0
11522,1,20,9,0
11523,1,15,2,0
11524,4,16,0,0
11525,1,20,2,0
11526,1,21,9,0
11527,2,21,2,0
11528,5, 0,0,0
11529,2,19,2,0
11530,5, 0,0,0
11531,1,21,2,0
11532,1,23,2,0
11533,5, 0,0,0
11534,1,21,9,0
11535,2,17,2,0
11536,1,26,2,0
11537,5, 0,0,0
11538,1,25,2,0
11539,5, 0,0,0
11540,1,19,2,0
11541,1,25,2,0
11542,1,21,2,0
11543,5, 0,0,0
11544,5, 0,0,0
11545,1,24,2,0
11546,1,25,2,0
11547,1,22,2,0
11548,1,20,2,0
11549,1,26,2,0
11550,5, 0,0,0
11551,5, 0,0,0
11552,5, 0,0,0
11553,2,20,2,0
11554,1,24,2,0
11555,1,20,2,0
11556,3,18,0,0
11557,2,25,2,0
11558,1,23,2,0
11559,1,21,1,0
11560,1,27,2,0
11561,1,21,2,0
11562,1,23,2,0
11563,1,21,2,0
11564,1,19,2,0
11565,1,18,2,0
11566,2,30,2,0
11567,5, 0,0,0
11568,1,26,2,0
11569,1,19,2,0
11570,1,22,2,0
11571,1,19,1,0
11572,2,17,1,0
11573,1,21,1,0
11574,3,18,0,0
11575,1,20,2,0
11576,3,20,0,0
11577,1,20,1,0
11578,5, 0,0,0
11579,1,18,1,0
11580,1,20,2,0
11581,3,20,0,0
11582,1,22,1,0
11583,5, 0,0,0
11584,2,21,2,0
11585,1,21,2,0
11586,1,20,2,0
11587,1,24,2,0
11588,5, 0,0,0
11589,1,20,2,0
11590,1,23,2,0
11591,5, 0,0,0
11592,1,23,2,0
11593,2,18,2,0
11594,1,22,2,0
11595,1,21,2,0
11596,1,24,2,0
11597,1,18,2,0
11598,1,19,2,0
11599,1,21,2,0
11600,1,22,2,0
11601,2,99,2,0
11602,1,18,2,0
11603,4,19,0,0
11604,1,19,2,0
11605,3,20,0,0
11606,2,20,1,0
11607,1,28,2,0
11608,1,20,2,0
11609,5, 0,0,0
11610,5, 0,0,0
11611,1,23,2,0
11612,1,18,1,0
11613,1,27,2,0
11614,1,18,1,0
11615,2,26,2,0
11616,3,22,0,0
11617,1,19,2,0
11618,1,17,2,0
11619,1,22,2,0
11620,1,30,2,0
11621,3,18,0,0
11622,1,22,2,0
11623,1,18,2,0
11624,5, 0,0,0
11625,1,33,2,0
11626,1,23,2,0
11627,3,20,0,0
11628,1,21,1,0
11629,5, 0,0,0
11630,5, 0,0,0
11631,2,23,2,0
11632,1,24,2,0
11633,1,22,1,0
11634,1,32,2,0
11635,5, 0,0,0
11636,1,19,1,0
11637,1,24,2,0
11638,1,18,1,0
11639,1,25,2,0
11640,2,17,2,0
11641,1,21,2,0
11642,1,23,2,0
11643,1,27,2,0
11644,2,23,1,0
11645,1,24,2,0
11646,1,23,2,0
11647,1,27,2,0
11648,1,24,2,0
11649,1,20,2,0
11650,1,21,2,0
11651,5, 0,0,0
11652,5, 0,0,0
11653,1,20,2,0
11654,1,18,2,0
11655,1,18,2,0
11656,3,23,0,0
11657,5, 0,0,0
11658,5, 0,0,0
11659,1,14,2,0
11660,5, 0,0,0
11661,2,29,2,0
11662,4,14,0,0
11663,1,30,2,0
11664,3,20,0,0
11665,2,28,2,0
11666,1,26,2,0
11667,5, 0,0,0
11668,3,34,0,0
11669,2,21,1,0
11670,5, 0,0,0
11671,2,12,2,0
11672,5, 0,0,0
11673,1,16,2,0
11674,5, 0,0,0
11675,1,27,2,0
11676,4,29,0,0
11677,1,26,2,0
11678,1,18,2,0
11679,1,28,2,0
11680,1,18,2,0
11681,1,23,2,0
11682,1,17,1,0
11683,1,23,2,0
11684,1,24,2,0
11685,2,21,2,0
11686,1,18,1,0
11687,2,22,2,0
11688,1,45,2,0
11689,1,17,2,0
11690,1,18,2,0
11691,1,21,2,0
11692,1,23,2,0
11693,1,26,2,0
11694,2,23,2,0
11695,1,17,2,0
11696,1,17,2,0
11697,1,21,2,0
11698,2,40,2,0
11699,5, 0,0,0
11700,1,24,2,0
11701,3,19,0,0
11702,1,23,2,0
11703,1,17,1,0
11704,1,24,2,0
11705,1,21,2,0
11706,4,22,0,0
11707,1,22,2,0
11708,3,22,0,0
11709,3,16,0,0
11710,1,17,1,0
11711,1,23,2,0
11712,5, 0,0,0
11713,5, 0,0,0
11714,2,20,2,0
11715,3,15,0,0
11716,1,44,2,0
11717,1,21,2,0
11718,1,19,1,0
11719,3,22,0,0
11720,1,24,2,0
11721,1,17,2,0
11722,1,21,2,0
11723,1,17,2,0
11724,1,19,2,0
11725,5, 0,0,0
11726,1,20,2,0
11727,1,19,2,0
11728,1,19,1,0
11729,1,17,1,0
11730,5, 0,0,0
11731,1,18,2,0
11732,1,21,2,0
11733,1,20,2,0
11734,1,18,2,0
11735,3,19,0,0
11736,5, 0,0,0
11737,3,21,0,0
11738,1,21,1,0
11739,5, 0,0,0
11740,2,25,2,0
11741,3,28,0,0
11742,2,21,2,0
11743,1,19,2,0
11744,1,23,2,0
11745,2,40,2,0
11746,3,24,0,0
11747,5, 0,0,0
11748,1,25,2,0
11749,5, 0,0,0
11750,3,24,0,0
11751,5, 0,0,0
11752,5, 0,0,0
11753,1,16,1,0
11754,3,22,0,0
11755,1,22,1,0
11756,1,18,2,0
11757,4,19,0,0
11758,1,20,2,0
11759,2,25,2,0
11760,1,18,2,0
11761,3,21,0,0
11762,1,22,2,0
11763,2,25,2,0
11764,3,25,0,0
11765,5, 0,0,0
11766,5, 0,0,0
11767,3,21,0,0
11768,1,38,1,0
11769,1,22,2,0
11770,3,19,0,0
11771,1,21,2,0
11772,5, 0,0,0
11773,5, 0,0,0
11774,5, 0,0,0
11775,5, 0,0,0
11776,1,18,2,0
11777,1,23,2,0
11778,1,18,2,0
11779,5, 0,0,0
11780,1,24,2,0
11781,1,23,1,0
11782,1,19,1,0
11783,1,16,2,0
11784,1,17,1,0
11785,5, 0,0,0
11786,1,23,2,0
11787,1,19,2,0
11788,1,22,2,0
11789,1,32,2,0
11790,1,20,1,0
11791,1,23,2,0
11792,1,20,2,0
11793,1,19,1,0
11794,1,24,2,0
11795,1,28,2,0
11796,5, 0,0,0
11797,1,25,2,0
11798,1,20,2,0
11799,1,29,2,0
11800,1,16,2,0
11801,2,26,2,0
11802,1,17,1,0
11803,5, 0,0,0
11804,1,24,2,0
11805,1,20,2,0
11806,1,21,1,0
11807,1,25,1,0
11808,2,22,2,0
11809,1,22,1,0
11810,4,18,0,0
11811,1,20,2,0
11812,2,25,1,0
11813,2,25,2,0
11814,3,18,0,0
11815,3,21,0,0
11816,3,18,0,0
11817,1,26,2,0
11818,1,24,2,0
11819,1,20,1,0
11820,1,19,1,0
11821,1,25,1,0
11822,3,16,0,0
11823,4,21,0,0
11824,1,22,2,0
11825,3,18,0,0
11826,1,22,2,0
11827,3,18,0,0
11828,3,24,0,0
11829,5, 0,0,0
11830,5, 0,0,0
11831,3,19,0,0
11832,1,18,2,0
11833,1,34,2,0
11834,4,18,0,0
11835,5, 0,0,0
11836,1,27,2,0
11837,1,23,2,0
11838,5, 0,0,0
11839,5, 0,0,0
11840,5, 0,0,0
11841,3,35,0,0
11842,4,19,0,0
11843,1,24,2,0
11844,3,16,0,0
11845,3,15,0,0
11846,3,18,0,0
11847,1,23,2,0
11848,5, 0,0,0
11849,3,19,0,0
11850,3,21,0,0
11851,1,18,2,0
11852,1,16,2,0
11853,2,15,2,0
11854,1,22,1,0
11855,3,19,0,0
11856,2,22,2,0
11857,1,20,2,0
11858,2,22,1,0
11859,5, 0,0,0
11860,3,19,0,0
11861,1,23,2,0
11862,3,21,0,0
11863,5, 0,0,0
11864,3,25,0,0
11865,5, 0,0,0
11866,3,18,0,0
11867,5, 0,0,0
11868,3,19,0,0
11869,5, 0,0,0
11870,5, 0,0,0
11871,5, 0,0,0
11872,1,25,2,0
11873,3,21,0,0
11874,3,19,0,0
11875,5, 0,0,0
11876,3,21,0,0
11877,2,99,2,0
11878,1,20,2,0
11879,1,21,2,0
11880,1,17,2,0
11881,3,24,0,0
11882,3,19,0,0
11883,1,14,1,0
11884,1,50,2,0
11885,1,99,2,0
11886,1,24,2,0
11887,5, 0,0,0
11888,5, 0,0,0
11889,1,31,2,0
11890,1,25,2,0
11891,2,20,2,0
11892,4,25,0,0
11893,1,20,2,0
11894,5, 0,0,0
11895,1,21,2,0
11896,1,20,2,0
11897,1,20,2,0
11898,1,24,2,0
11899,5, 0,0,0
11900,1,30,2,0
11901,1,15,2,0
11902,2,15,1,0
11903,2,28,1,0
11904,3,19,0,0
11905,5, 0,0,0
11906,2,55,2,0
11907,1,21,2,0
11908,1,26,2,0
11909,2,18,1,0
11910,1,34,2,0
11911,2,24,2,0
11912,2,23,1,0
11913,1,22,2,0
11914,1,99,2,0
11915,1,29,2,0
11916,1,26,2,0
11917,5, 0,0,0
11918,1,26,2,0
11919,1,23,2,0
11920,1,23,2,0
11921,1,21,2,0
11922,1,23,2,0
11923,1,22,2,0
11924,5, 0,0,0
11925,4,17,0,0
11926,3,23,0,0
11927,2,21,1,0
11928,1,21,2,0
11929,5, 0,0,0
11930,1,22,1,0
11931,1,28,1,0
11932,1,19,1,0
11933,1,31,2,0
11934,1,18,2,0
11935,5, 0,0,0
11936,2,16,1,0
11937,3,20,0,0
11938,1,21,2,0
11939,2,19,2,0
11940,3,21,0,0
11941,1,21,2,0
11942,1,19,2,0
11943,1,22,2,0
11944,1,24,2,0
11945,2,22,1,0
11946,2,19,2,0
11947,1,24,2,0
11948,2,24,2,0
11949,1,21,2,0
11950,5, 0,0,0
11951,1,19,2,0
11952,2,18,2,0
11953,5, 0,0,0
11954,1,18,2,0
11955,1,20,2,0
11956,1,26,2,0
11957,1,20,1,0
11958,1,23,2,0
11959,3,19,0,0
11960,1,22,2,0
11961,1,21,2,0
11962,2,19,2,0
11963,1,20,2,0
11964,2,23,2,0
11965,1,32,1,0
11966,1,21,2,0
11967,1,15,2,0
11968,5, 0,0,0
11969,1,17,1,0
11970,3,23,0,0
11971,3,19,0,0
11972,1,19,2,0
11973,1,21,2,0
11974,2,24,2,0
11975,1,35,2,0
11976,1,22,2,0
11977,5, 0,0,0
11978,1,19,2,0
11979,1,25,2,0
11980,1,20,2,0
11981,1,20,1,0
11982,1,20,2,0
11983,1,21,2,0
11984,1,22,2,0
11985,2,17,2,0
11986,1,17,1,0
11987,1,20,1,0
11988,1,18,2,0
11989,2,32,2,0
11990,1,20,2,0
11991,1,18,2,0
11992,5, 0,0,0
11993,1,21,2,0
11994,1,25,1,0
11995,1,21,2,0
11996,2,16,2,0
11997,1,19,2,0
11998,1,18,2,0
11999,1,21,2,0
12000,1,20,2,0
12001,1,21,1,0
12002,1,18,2,0
12003,1,20,2,0
12004,1,21,2,0
12005,4,23,0,0
12006,1,23,1,0
12007,1,21,2,0
12008,1,22,2,0
12009,1,21,1,0
12010,1,17,2,0
12011,1,24,2,0
12012,3,22,0,0
12013,3,18,0,0
12014,1,39,2,0
12015,1,31,2,0
12016,2,16,2,0
12017,1,23,1,0
12018,1,21,2,0
12019,1,18,2,0
12020,5, 0,0,0
12021,5, 0,0,0
12022,3,17,0,0
12023,1,22,1,0
12024,2,21,2,0
12025,1,17,1,0
12026,1,21,9,0
12027,1,19,2,0
12028,1,24,1,0
12029,1,18,2,0
12030,1,19,2,0
12031,1,19,2,0
12032,1,19,9,0
12033,1,20,2,0
12034,1,19,2,0
12035,1,27,2,0
12036,3,18,0,0
12037,3,23,0,0
12038,1,16,1,0
12039,3,25,0,0
12040,1,21,2,0
12041,2,26,2,0
12042,1,23,1,0
12043,1,27,2,0
12044,1,18,2,0
12045,1,17,1,0
12046,1,24,2,0
12047,1,24,2,0
12048,2,23,9,0
12049,3,18,0,0
12050,1,20,2,0
12051,1,21,2,0
12052,1,29,2,0
12053,1,26,2,0
12054,1,20,2,0
12055,5, 0,0,0
12056,2,18,1,0
12057,1,18,2,0
12058,1,20,2,0
12059,2,20,2,0
12060,1,22,1,0
12061,1,18,2,0
12062,5, 0,0,0
12063,1,16,2,0
12064,2,17,1,0
12065,1,20,2,0
12066,2,22,2,0
12067,1,20,2,0
12068,5, 0,0,0
12069,1,25,2,0
12070,1,18,2,0
12071,1,20,2,0
12072,1,28,2,0
12073,1,21,2,0
12074,1,18,2,0
12075,1,24,2,0
12076,1,23,2,0
12077,1,19,2,0
12078,1,19,2,0
12079,1,18,2,0
12080,3,27,0,0
12081,5, 0,0,0
12082,1,20,2,0
12083,1,25,2,0
12084,1,21,2,0
12085,1,15,2,0
12086,2,34,2,0
12087,1,19,2,0
12088,1,18,2,0
12089,1,37,2,0
12090,2,17,2,0
12091,1,16,1,0
12092,1,17,2,0
12093,4,17,0,0
12094,1,18,1,0
12095,1,19,2,0
12096,2,16,1,0
12097,1,24,2,0
12098,1,27,2,0
12099,1,23,2,0
12100,1,17,2,0
12101,1,23,2,0
12102,1,19,1,0
12103,1,16,2,0
12104,1,21,1,0
12105,1,19,2,0
12106,1,21,2,0
12107,1,17,2,0
12108,3,29,0,0
12109,1,18,2,0
12110,1,17,2,0
12111,1,27,2,0
12112,1,28,2,0
12113,1,21,2,0
12114,1,19,1,0
12115,1,13,2,0
12116,1,18,2,0
12117,5, 0,0,0
12118,1,27,2,0
12119,1,22,2,0
12120,5, 0,0,0
12121,1,20,2,0
12122,1,23,2,0
12123,5, 0,0,0
12124,5, 0,0,0
12125,5, 0,0,0
12126,5, 0,0,0
12127,5, 0,0,0
12128,1,26,2,0
12129,5, 0,0,0
12130,1,27,2,0
12131,1,24,2,0
12132,1,27,2,0
12133,3,20,0,0
12134,1,20,2,0
12135,1,25,2,0
12136,1,22,2,0
12137,1,20,1,0
12138,1,18,2,0
12139,1,31,2,0
12140,1,22,2,0
12141,5, 0,0,0
12142,1,23,2,0
12143,3,18,0,0
12144,5, 0,0,0
12145,5, 0,0,0
12146,1,29,2,0
12147,5, 0,0,0
12148,5, 0,0,0
12149,1,21,2,0
12150,1,21,2,0
12151,5, 0,0,0
12152,2,21,2,0
12153,1,22,2,0
12154,1,25,2,0
12155,3,15,0,0
12156,1,20,2,0
12157,1,18,1,0
12158,1,25,1,0
12159,1,21,2,0
12160,1,24,2,0
12161,1,22,2,0
12162,4,18,0,0
12163,1,27,2,0
12164,5, 0,0,0
12165,1,28,2,0
12166,1,19,2,0
12167,1,36,2,0
12168,3,25,0,0
12169,2,20,2,0
12170,1,20,2,0
12171,1,21,2,0
12172,1,40,2,0
12173,3,22,0,0
12174,1,25,2,0
12175,2,28,2,0
12176,1,24,2,0
12177,4,17,0,0
12178,5, 0,0,0
12179,1,21,2,0
12180,2,22,2,0
12181,5, 0,0,0
12182,1,30,2,0
12183,1,21,2,0
12184,1,18,1,0
12185,5, 0,0,0
12186,1,19,1,0
12187,5, 0,0,0
12188,5, 0,0,0
12189,5, 0,0,0
12190,2,22,2,0
12191,5, 0,0,0
12192,2,23,2,0
12193,5, 0,0,0
12194,1,21,2,0
12195,4,23,0,0
12196,1,20,2,0
12197,5, 0,0,0
12198,1,27,2,0
12199,1,19,1,0
12200,1,30,2,0
12201,2,18,2,0
12202,1,24,2,0
12203,5, 0,0,0
12204,5, 0,0,0
12205,5, 0,0,0
12206,1,30,2,0
12207,1,23,2,0
12208,4,22,0,0
12209,4,23,0,0
12210,5, 0,0,0
12211,1,20,1,0
12212,5, 0,0,0
12213,3,21,0,0
12214,1,24,2,0
12215,5, 0,0,0
12216,1,23,2,0
12217,1,20,2,0
12218,4,23,0,0
12219,1,25,2,0
12220,1,29,2,0
12221,2,18,1,0
12222,1,18,1,0
12223,1,24,2,0
12224,1,15,2,0
12225,1,25,2,0
12226,1,18,2,0
12227,5, 0,0,0
12228,1,19,2,0
12229,1,22,2,0
12230,1,17,2,0
12231,5, 0,0,0
12232,1,24,2,0
12233,1,21,2,0
12234,1,25,2,0
12235,1,23,2,0
12236,1,20,2,0
12237,1,27,2,0
12238,3,21,0,0
12239,2,19,2,0
12240,1,17,1,0
12241,5, 0,0,0
12242,2,25,2,0
12243,5, 0,0,0
12244,1,21,2,0
12245,5, 0,0,0
12246,5, 0,0,0
12247,5, 0,0,0
12248,1,22,2,0
12249,4,24,0,0
12250,5, 0,0,0
12251,1,19,2,0
12252,1,17,1,0
12253,5, 0,0,0
12254,1,22,2,0
12255,3,26,0,0
12256,1,23,2,0
12257,1,19,2,0
12258,1,21,2,0
12259,1,27,2,0
12260,1,22,2,0
12261,1,18,2,0
12262,1,24,2,0
12263,1,23,2,0
12264,1,20,2,0
12265,3,17,0,0
12266,3,18,0,0
12267,1,25,2,0
12268,1,22,2,0
12269,1,29,2,0
12270,1,21,2,0
12271,2,26,2,0
12272,1,26,2,0
12273,1,30,2,0
12274,1,22,2,0
12275,1,20,2,0
12276,5, 0,0,0
12277,3,23,0,0
12278,2,19,1,0
12279,3,16,0,0
12280,3,20,0,0
12281,1,21,2,0
12282,3,21,0,0
12283,1,30,2,0
12284,5, 0,0,0
12285,1,27,2,0
12286,1,26,1,0
12287,5, 0,0,0
12288,5, 0,0,0
12289,3,18,0,0
12290,5, 0,0,0
12291,3,24,0,0
12292,1,26,2,0
12293,4,98,0,0
12294,5, 0,0,0
12295,5, 0,0,0
12296,4,21,0,0
12297,4,19,0,0
12298,3,18,0,0
12299,3,37,0,0
12300,2,29,2,0
12301,5, 0,0,0
12302,1,19,2,0
12303,1,21,2,0
12304,1,18,2,0
12305,4,18,0,0
12306,1,99,2,0
12307,3,19,0,0
12308,1,19,1,0
12309,1,27,2,0
12310,5, 0,0,0
12311,1,22,1,0
12312,1,22,2,0
12313,1,24,2,0
12314,1,19,1,0
12315,2,33,2,0
12316,2,25,2,0
12317,1,27,2,0
12318,1,22,2,0
12319,1,20,2,0
12320,3,18,0,0
12321,1,24,2,0
12322,2,26,2,0
12323,1,18,2,0
12324,1,20,2,0
12325,1,20,2,0
12326,5, 0,0,0
12327,4,25,0,0
12328,1,20,2,0
12329,1,23,1,0
12330,5, 0,0,0
12331,3,20,0,0
12332,1,18,2,0
12333,1,24,2,0
12334,1,19,1,0
12335,1,20,2,0
12336,1,28,2,0
12337,1,18,2,0
12338,2,28,2,0
12339,1,20,2,0
12340,5, 0,0,0
12341,1,19,2,0
12342,2,27,2,0
12343,1,19,2,0
12344,2,20,2,0
12345,1,21,2,0
12346,1,24,2,0
12347,1,19,2,0
12348,4,20,0,0
12349,3,30,0,0
12350,2,21,1,0
12351,1,23,2,0
12352,1,26,2,0
12353,5, 0,0,0
12354,2,21,2,0
12355,5, 0,0,0
12356,5, 0,0,0
12357,1,19,2,0
12358,5, 0,0,0
12359,1,21,2,0
12360,5, 0,0,0
12361,1,22,2,0
12362,5, 0,0,0
12363,1,20,2,0
12364,1,20,2,0
12365,5, 0,0,0
12366,1,21,2,0
12367,5, 0,0,0
12368,1,20,2,0
12369,5, 0,0,0
12370,5, 0,0,0
12371,1,19,1,0
12372,1,22,2,0
12373,1,20,2,0
12374,2,20,2,0
12375,2,19,2,0
12376,1,21,2,0
12377,1,23,2,0
12378,1,23,2,0
12379,3,20,0,0
12380,5, 0,0,0
12381,1,16,2,0
12382,5, 0,0,0
12383,1,19,2,0
12384,2,22,2,0
12385,3,23,0,0
12386,1,23,2,0
12387,1,23,2,0
12388,1,25,2,0
12389,5, 0,0,0
12390,5, 0,0,0
12391,3,20,0,0
12392,2,16,9,0
12393,1,31,2,0
12394,1,24,2,0
12395,5, 0,0,0
12396,5, 0,0,0
12397,1,20,1,0
12398,1,25,2,0
12399,1,19,2,0
12400,3,16,0,0
12401,3,21,0,0
